Site,Location,Criteria,Areaha (acre),Year_num,lat,lon,country,site_page_name,site_page_link
Archaeological Sites of Mycenae and Tiryns,"Argolis, Peloponnese,  Greece37°44′0″N 22°45′0″E﻿ / ﻿37.73333°N 22.75000°E﻿ / 37.73333; 22.75000﻿ (Archaeological Sites of Mycenae and Tiryns)",Cultural:(i)(ii)(iii)(iv)(vi),—,1997,37.733333587646484,22.75,Greece,NA,https://en.wikipedia.orgNA
"Assisi, the Basilica of San Francesco and Other Franciscan Sites","Italy43°3′58″N 12°37′21″E﻿ / ﻿43.06611°N 12.62250°E﻿ / 43.06611; 12.62250﻿ (Assisi, the Basilica of San Francesco and Other Franciscan Sites)",Cultural:(i)(ii)(iii)(iv)(vi),"7008145630000000000♠14,563 (35,990); buffer zone 4,087 (10,100)",1997,43.06611251831055,12.6225004196167,Italy,NA,https://en.wikipedia.orgNA
"Botanical Garden (Orto Botanico), Padua","City and Province of Padua, Veneto,  Italy45°23′57″N 11°52′50″E﻿ / ﻿45.39917°N 11.88056°E﻿ / 45.39917; 11.88056﻿ (Botanical Garden (Orto Botanico), Padua)",Cultural:(ii)(iii),7004220000000000000♠2.20 (5.4); buffer zone 11 (27),1997,45.399166107177734,11.880555152893066,Italy,/wiki/Orto_botanico_di_Padova,https://en.wikipedia.org/wiki/Orto_botanico_di_Padova
Burgos Cathedral,"Burgos, Province of Burgos, Castile and León,  Spain42°20′25″N 3°42′14.5″W﻿ / ﻿42.34028°N 3.704028°W﻿ / 42.34028; -3.704028﻿ (Burgos Cathedral)",Cultural:(ii)(iv)(vi),—,1997,42.34027862548828,3.7040278911590576,Spain,/wiki/Burgos_Cathedral,https://en.wikipedia.org/wiki/Burgos_Cathedral
Butrint,"Sarandë District,  Albania39°45′4″N 20°1′34″E﻿ / ﻿39.75111°N 20.02611°E﻿ / 39.75111; 20.02611﻿ (Butrint)",Cultural:(iii),"7007398000000000000♠3,980 (9,800); buffer zone 4,611 (11,390)",1997,39.7511100769043,20.026111602783203,Albania,/wiki/Butrint,https://en.wikipedia.org/wiki/Butrint
Castel del Monte,"Andria and Corato, Province of Bari, Apulia,  Italy41°5′5″N 16°16′15″E﻿ / ﻿41.08472°N 16.27083°E﻿ / 41.08472; 16.27083﻿ (Castel del Monte)",Cultural:(i)(ii)(iii),"7004310000000000000♠3.10 (7.7); buffer zone 10,847 (26,800)",1997,41.084720611572266,16.27083396911621,Italy,"/wiki/Castel_del_Monte,_Apulia","https://en.wikipedia.org/wiki/Castel_del_Monte,_Apulia"
Catalan Romanesque Churches of the Vall de Boí,"Province of Lleida, Catalonia,  Spain42°30′17″N 0°48′13″E﻿ / ﻿42.50472°N 0.80361°E﻿ / 42.50472; 0.80361﻿ (Catalan Romanesque Churches of the Vall de Boí)",Cultural:(ii)(iv),—,1997,42.504722595214844,0.8036110997200012,Spain,NA,https://en.wikipedia.orgNA
"Cathedral, Alcázar and Archivo de Indias in Seville","Province of Seville, Andalusia,  Spain37°23′2″N 5°59′30″W﻿ / ﻿37.38389°N 5.99167°W﻿ / 37.38389; -5.99167﻿ (Cathedral, Alcázar and Archivo de Indias in Seville)",Cultural:(i)(ii)(iii)(vi),7005120000000000000♠12 (30); buffer zone 187 (460),1997,37.383888244628906,5.991666793823242,Spain,NA,https://en.wikipedia.orgNA
"Cathedral, Torre Civica and Piazza Grande, Modena","City and Province of Modena, Emilia–Romagna,  Italy44°38′46″N 10°55′32″E﻿ / ﻿44.64611°N 10.92556°E﻿ / 44.64611; 10.92556﻿ (Cathedral, Torre Civica and Piazza Grande, Modena)",Cultural:(i)(ii)(iii)(iv),7004120000000000000♠1.20 (3.0); buffer zone 1.10 (2.7),1997,44.64611053466797,10.925555229187012,Italy,NA,https://en.wikipedia.orgNA
Cave of Altamira and Paleolithic Cave Art of Northern Spain,"Santillana del Mar, Cantabria,  Spain43°22′57″N 4°6′58″W﻿ / ﻿43.38250°N 4.11611°W﻿ / 43.38250; -4.11611﻿ (Cave of Altamira and Paleolithic Cave Art of Northern Spain)",Cultural:(i)(iii),"7007223500000000000♠2,235 (5,520)",1997,43.38249969482422,4.1161112785339355,Spain,NA,https://en.wikipedia.orgNA
Central Zone of the Town of Angra do Heroismo in the Azores,"Terceira Island, Azores,  Portugal38°39′18″N 27°13′12″W﻿ / ﻿38.65500°N 27.22000°W﻿ / 38.65500; -27.22000﻿ (Central Zone of the Town of Angra do Heroismo in the Azores)",Cultural:(iv)(vi),—,1997,38.654998779296875,27.219999313354492,Portugal,NA,https://en.wikipedia.orgNA
"Church and Dominican Convent of Santa Maria delle Grazie with ""The Last Supper"" by Leonardo da Vinci","Province of Milano, Lombardy,  Italy45°27′57″N 9°10′14″E﻿ / ﻿45.46583°N 9.17056°E﻿ / 45.46583; 9.17056﻿ (Church and Dominican Convent of Santa Maria delle Grazie with ""The Last Supper"" by Leonardo da Vinci)",Cultural:(i)(ii),7004150000000000000♠1.50 (3.7),1997,45.4658317565918,9.170555114746094,Italy,NA,https://en.wikipedia.orgNA
"Cilento and Vallo di Diano National Park with the Archeological sites of Paestum and Velia, and the Certosa di Padula","Province of Salerno, Campania,  Italy40°17′0″N 15°16′0″E﻿ / ﻿40.28333°N 15.26667°E﻿ / 40.28333; 15.26667﻿ (Cilento and Vallo di Diano National Park with the Archeological sites of Paestum and Velia, and the Certosa di Padula)",Cultural:(iii)(iv),"7009159110000000000♠159,110 (393,200); buffer zone 178,101 (440,100)",1997,40.28333282470703,15.266666412353516,Italy,NA,https://en.wikipedia.orgNA
City of Valletta,"Malta Island,  Malta35°54′2″N 14°30′52″E﻿ / ﻿35.90056°N 14.51444°E﻿ / 35.90056; 14.51444﻿ (City of Valletta)",Cultural:(i)(vi),7005560000000000000♠56 (140),1997,35.90055465698242,14.514444351196289,NA,NA,https://en.wikipedia.orgNA
City of Verona,"City and Province of Verona, Veneto,  Italy45°26′19″N 10°59′38″E﻿ / ﻿45.43861°N 10.99389°E﻿ / 45.43861; 10.99389﻿ (City of Verona)",Cultural:(ii)(iv),"7006453000000000000♠453 (1,120); buffer zone 431 (1,070)",1997,45.4386100769043,10.993888854980469,Italy,/wiki/City_of_Verona,https://en.wikipedia.org/wiki/City_of_Verona
City of Vicenza and the Palladian Villas of the Veneto,"Provinces of Padua, Rovigo, Treviso, Venice, Verona and Vicenza, Veneto,  Italy45°32′57″N 11°32′58″E﻿ / ﻿45.54917°N 11.54944°E﻿ / 45.54917; 11.54944﻿ (City of Vicenza and the Palladian Villas of the Veneto)",Cultural:(i)(ii),7006334000000000000♠334 (830),1997,45.54916763305664,11.549444198608398,Italy,NA,https://en.wikipedia.orgNA
Convent of Christ in Tomar,"Tomar, Santarém District,  Portugal39°36′17″N 8°25′3″W﻿ / ﻿39.60472°N 8.41750°W﻿ / 39.60472; -8.41750﻿ (Convent of Christ in Tomar)",Cultural:(i)(vi),—,1997,39.60472106933594,8.417499542236328,Portugal,/wiki/Convent_of_Christ_(Tomar),https://en.wikipedia.org/wiki/Convent_of_Christ_(Tomar)
Costiera Amalfitana,"Province of Salerno, Campania,  Italy40°39′0″N 14°36′0″E﻿ / ﻿40.65000°N 14.60000°E﻿ / 40.65000; 14.60000﻿ (Costiera Amalfitana)",Cultural:(ii)(iv)(v),"7008112310000000000♠11,231 (27,750)",1997,40.650001525878906,14.600000381469727,Italy,/wiki/Costiera_Amalfitana,https://en.wikipedia.org/wiki/Costiera_Amalfitana
Crespi d'Adda,"Province of Bergamo, Lombardy,  Italy45°35′36″N 9°32′18″E﻿ / ﻿45.59333°N 9.53833°E﻿ / 45.59333; 9.53833﻿ (Crespi d'Adda)",Cultural:(iv)(v),—,1997,45.59333419799805,9.53833293914795,Italy,NA,https://en.wikipedia.orgNA
Cultural Landscape of Sintra,"Sintra,  Portugal38°47′0″N 9°25′0″W﻿ / ﻿38.78333°N 9.41667°W﻿ / 38.78333; -9.41667﻿ (Cultural Landscape of Sintra)",Cultural:(ii)(iv)(v),"7006946000000000000♠946 (2,340); buffer zone 3,641 (9,000)",1997,38.78333282470703,9.416666984558105,Portugal,NA,https://en.wikipedia.orgNA
Cultural Landscape of the Serra de Tramuntana,"Mallorca,  Spain39°43′51″N 2°41′41″E﻿ / ﻿39.73083°N 2.69472°E﻿ / 39.73083; 2.69472﻿ (Cultural Landscape of the Serra de Tramuntana)",Cultural:(ii)(iv)(v),"7008307450000000000♠30,745 (75,970); buffer zone 78,617 (194,270)",1997,39.7308349609375,2.6947221755981445,Spain,NA,https://en.wikipedia.orgNA
Delos,"Cyclades, South Aegean,  Greece37°24′0″N 25°16′0″E﻿ / ﻿37.40000°N 25.26667°E﻿ / 37.40000; 25.26667﻿ (Delos)",Cultural:(ii)(iii)(iv)(vi),7006351000000000000♠351 (870),1997,37.400001525878906,25.266666412353516,Greece,/wiki/Delos,https://en.wikipedia.org/wiki/Delos
Early Christian Monuments of Ravenna,"City and Province of Ravenna, Emilia-Romagna,  Italy44°25′14″N 12°11′47″E﻿ / ﻿44.42056°N 12.19639°E﻿ / 44.42056; 12.19639﻿ (Early Christian Monuments of Ravenna)",Cultural:(i)(ii)(iii)(iv),7004132000000000000♠1.32 (3.3),1997,44.420555114746094,12.196389198303223,Italy,NA,https://en.wikipedia.orgNA
Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Poreč,"Poreč, Istria County,  Croatia45°13′45″N 13°35′40″E﻿ / ﻿45.22917°N 13.59444°E﻿ / 45.22917; 13.59444﻿ (Episcopal Complex of the Euphrasian Basilica in the Historic Centre of Poreč)",Cultural:(ii)(iii)(iv),7004110000000000000♠1.10 (2.7),1997,45.22916793823242,13.594444274902344,Croatia,NA,https://en.wikipedia.orgNA
Etruscan Necropolises of Cerveteri and Tarquinia,"Provinces of Rome and Viterbo, Lazio,  Italy42°0′25″N 12°6′7″E﻿ / ﻿42.00694°N 12.10194°E﻿ / 42.00694; 12.10194﻿ (Etruscan Necropolises of Cerveteri and Tarquinia)",Cultural:(i)(iii)(iv),"7005210000000000000♠21 (52); buffer zone 5,786 (14,300)",1997,42.00694274902344,12.101943969726562,Italy,NA,https://en.wikipedia.orgNA
"Ferrara, City of the Renaissance, and its Po Delta","City and Province of Ferrara, Emilia–Romagna,  Italy44°50′16″N 11°37′10″E﻿ / ﻿44.83778°N 11.61944°E﻿ / 44.83778; 11.61944﻿ (Ferrara, City of the Renaissance, and its Po Delta)",Cultural:(ii)(iii)(iv)(v)(vi),"7008467120000000000♠46,712 (115,430); buffer zone 117,649 (290,720)",1997,44.83777618408203,11.619444847106934,Italy,NA,https://en.wikipedia.orgNA
Garrison Border Town of Elvas and its Fortifications,"Alentejo,  Portugal38°52′50″N 7°9′48″W﻿ / ﻿38.88056°N 7.16333°W﻿ / 38.88056; -7.16333﻿ (Garrison Border Town of Elvas and its Fortifications)",Cultural:(iv),"7006179000000000000♠179 (440); buffer zone 608 (1,500)",1997,38.88055419921875,7.163333415985107,Portugal,/wiki/Garrison_Border_Town_of_Elvas_and_its_Fortifications,https://en.wikipedia.org/wiki/Garrison_Border_Town_of_Elvas_and_its_Fortifications
"Gamzigrad-Romuliana, Palace of Galerius","Eastern Serbia,  Serbia43°53′57.5″N 22°11′10″E﻿ / ﻿43.899306°N 22.18611°E﻿ / 43.899306; 22.18611﻿ (Gamzigrad-Romuliana, Palace of Galerius)",Cultural:(iii)(iv),"7006179000000000000♠179 (440); buffer zone 545 (1,350)",1997,43.89930725097656,22.186111450195312,Serbia,NA,https://en.wikipedia.orgNA
Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,"Province of Genoa, Liguria,  Italy44°24′44″N 8°55′52″E﻿ / ﻿44.41222°N 8.93111°E﻿ / 44.41222; 8.93111﻿ (Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli)",Cultural:(ii)(iv),7005160000000000000♠16 (40); buffer zone 113 (280),1997,44.41222381591797,8.931111335754395,Italy,NA,https://en.wikipedia.orgNA
Gorham's Cave Complex,"Gibraltar,  UK36°07′13″N 5°20′31″W﻿ / ﻿36.120397°N 5.342075°W﻿ / 36.120397; -5.342075﻿ (Gorham's Cave)[71]",Cultural:(iii),—,1997,36.120277404785156,5.341944217681885,NA,NA,https://en.wikipedia.orgNA
Ħal Saflieni Hypogeum,"Paola, Malta Island,  Malta35°52′17″N 14°30′27″E﻿ / ﻿35.87139°N 14.50750°E﻿ / 35.87139; 14.50750﻿ (Ħal Saflieni Hypogeum)",Cultural:(iii),—,1997,35.87138748168945,14.507499694824219,NA,/wiki/%C4%A6al_Saflieni_Hypogeum,https://en.wikipedia.org/wiki/%C4%A6al_Saflieni_Hypogeum
Heritage of Mercury. Almadén and Idrija,Slovenia;  Spain38°46′31″N 4°50′20″W﻿ / ﻿38.77528°N 4.83889°W﻿ / 38.77528; -4.83889﻿ (Heritage of Mercury. Almadén and Idrija),Cultural:(ii)(iv),7006104000000000000♠104 (260),1997,38.77527618408203,4.838889122009277,Slovenia,NA,https://en.wikipedia.orgNA
Historic Areas of Istanbul,"Istanbul city and Istanbul Province,  Turkey41°0′30″N 28°58′48″E﻿ / ﻿41.00833°N 28.98000°E﻿ / 41.00833; 28.98000﻿ (Historic Areas of Istanbul)",Cultural:(i)(ii)(iii)(iv),"7006678000000000000♠678 (1,680)",1997,41.00833511352539,28.979999542236328,Turkey,NA,https://en.wikipedia.orgNA
Historical Complex of Split with the Palace of Diocletian,"Split-Dalmatia County,  Croatia43°30′34″N 16°26′36″E﻿ / ﻿43.50944°N 16.44333°E﻿ / 43.50944; 16.44333﻿ (Historical Complex of Split with the Palace of Diocletian)",Cultural:(ii)(iii)(iv),7005210000000000000♠21 (52),1997,43.50944519042969,16.44333267211914,Croatia,NA,https://en.wikipedia.orgNA
Historic Centre of Cordoba,"Province of Córdoba, Andalusia,  Spain37°52′45″N 4°46′47″W﻿ / ﻿37.87917°N 4.77972°W﻿ / 37.87917; -4.77972﻿ (Historic Centre of Cordoba)",Cultural:(i)(ii)(iii)(iv),—,1997,37.87916564941406,4.779722213745117,Spain,/wiki/Historic_Centre_of_Cordoba,https://en.wikipedia.org/wiki/Historic_Centre_of_Cordoba
Historic Centre of Évora,"Évora Municipality, Alentejo,  Portugal38°24′23″N 7°54′28″W﻿ / ﻿38.40639°N 7.90778°W﻿ / 38.40639; -7.90778﻿ (Historic Centre of Évora)",Cultural:(ii)(iv),—,1997,38.40638732910156,7.907777786254883,Portugal,NA,https://en.wikipedia.orgNA
Historic Centre of Florence,"City and Province of Florence, Tuscany,  Italy43°46′23″N 11°15′22″E﻿ / ﻿43.77306°N 11.25611°E﻿ / 43.77306; 11.25611﻿ (Historic Centre of Florence)",Cultural:(i)(ii)(iii)(iv)(vi),"7006505000000000000♠505 (1,250)",1997,43.77305603027344,11.256111145019531,Italy,/wiki/Historic_Centre_of_Florence,https://en.wikipedia.org/wiki/Historic_Centre_of_Florence
Historic Centre of Guimarães,"Braga District, Minho Province,  Portugal41°26′27″N 8°17′41″W﻿ / ﻿41.44083°N 8.29472°W﻿ / 41.44083; -8.29472﻿ (Historic Centre of Guimarães)",Cultural:(ii)(iii)(iv),7005160000000000000♠16 (40); buffer zone 45 (110),1997,41.440834045410156,8.294722557067871,Portugal,NA,https://en.wikipedia.orgNA
Historic Centre of Naples,"City and Province of Naples, Campania,  Italy40°51′5″N 14°15′46″E﻿ / ﻿40.85139°N 14.26278°E﻿ / 40.85139; 14.26278﻿ (Historic Centre of Naples)",Cultural:(ii)(iv),—,1997,40.85138702392578,14.262777328491211,Italy,/wiki/Historic_Centre_of_Naples,https://en.wikipedia.org/wiki/Historic_Centre_of_Naples
"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar","Norte,  Portugal41°8′30″N 8°37′0″W﻿ / ﻿41.14167°N 8.61667°W﻿ / 41.14167; -8.61667﻿ (Historic Centre of Oporto)",Cultural:(iv),—,1997,41.141666412353516,8.616666793823242,Portugal,NA,https://en.wikipedia.orgNA
"Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura","Holy See; Rome, Lazio,  Italy41°53′25″N 12°29′32″E﻿ / ﻿41.89028°N 12.49222°E﻿ / 41.89028; 12.49222﻿ (Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura)",Cultural:(i)(ii)(iii)(iv)(vi),"7007148500000000000♠1,485 (3,670)",1997,41.89027786254883,12.49222183227539,Italy,NA,https://en.wikipedia.orgNA
Historic Centre of San Gimignano,"San Gimignano, Province of Siena, Tuscany,  Italy43°28′5″N 11°2′30″E﻿ / ﻿43.46806°N 11.04167°E﻿ / 43.46806; 11.04167﻿ (Historic Centre of San Gimignano)",Cultural:(i)(iii)(iv),7005140000000000000♠14 (35),1997,43.468055725097656,11.041666984558105,Italy,/wiki/Historic_Centre_of_San_Gimignano,https://en.wikipedia.org/wiki/Historic_Centre_of_San_Gimignano
Historic Centre of Siena,"City and Province of Siena, Tuscany,  Italy43°19′7″N 11°19′54″E﻿ / ﻿43.31861°N 11.33167°E﻿ / 43.31861; 11.33167﻿ (Historic Centre of Siena)",Cultural:(i)(ii)(iv),"7006170000000000000♠170 (420); buffer zone 9,907 (24,480)",1997,43.31861114501953,11.331666946411133,Italy,/wiki/Historic_Centre_of_Siena,https://en.wikipedia.org/wiki/Historic_Centre_of_Siena
Historic Centre of the City of Pienza,"Pienza, Province of Siena, Tuscany,  Italy43°4′37″N 11°40′43″E﻿ / ﻿43.07694°N 11.67861°E﻿ / 43.07694; 11.67861﻿ (Historic Centre of the City of Pienza)",Cultural:(i)(ii)(iv),7004441000000000000♠4.41 (10.9),1997,43.07694625854492,11.678610801696777,Italy,/wiki/Historic_Centre_of_the_City_of_Pienza,https://en.wikipedia.org/wiki/Historic_Centre_of_the_City_of_Pienza
Historic Centre of Urbino,"Province of Pesaro, Marche,  Italy43°43′30″N 12°38′0″E﻿ / ﻿43.72500°N 12.63333°E﻿ / 43.72500; 12.63333﻿ (Historic Centre of Urbino)",Cultural:(ii)(iv),"7005290000000000000♠29 (72); buffer zone 3,609 (8,920)",1997,43.724998474121094,12.633333206176758,Italy,/wiki/Historic_Centre_of_Urbino,https://en.wikipedia.org/wiki/Historic_Centre_of_Urbino
Historic Centres of Berat and Gjirokastra,"Berat and Gjirokastër,  Albania40°4′10″N 20°8′0″E﻿ / ﻿40.06944°N 20.13333°E﻿ / 40.06944; 20.13333﻿ (Historic Centres of Berat and Gjirokastra)",Cultural:(iii)(iv),7005590000000000000♠59 (150); buffer zone 136 (340),1997,40.06944274902344,20.133333206176758,Albania,/wiki/Historic_Centres_of_Berat_and_Gjirokastra,https://en.wikipedia.org/wiki/Historic_Centres_of_Berat_and_Gjirokastra
Historic City of Toledo,"Province of Toledo, Castile–La Mancha,  Spain39°52′1″N 4°1′46″W﻿ / ﻿39.86694°N 4.02944°W﻿ / 39.86694; -4.02944﻿ (Historic City of Toledo)",Cultural:(i)(ii)(vi),—,1997,39.866943359375,4.029444217681885,Spain,/wiki/Historic_City_of_Toledo,https://en.wikipedia.org/wiki/Historic_City_of_Toledo
Historic City of Trogir,"Split-Dalmatia County,  Croatia43°30′45″N 16°15′6″E﻿ / ﻿43.51250°N 16.25167°E﻿ / 43.51250; 16.25167﻿ (Historic City of Trogir)",Cultural:(ii)(v),7004640000000000000♠6.40 (15.8); buffer zone 4.80 (11.9),1997,43.51250076293945,16.251667022705078,Croatia,/wiki/Historic_City_of_Trogir,https://en.wikipedia.org/wiki/Historic_City_of_Trogir
Historic Walled Town of Cuenca,"Province of Cuenca, Castile–La Mancha,  Spain40°4′36″N 2°7′54″W﻿ / ﻿40.07667°N 2.13167°W﻿ / 40.07667; -2.13167﻿ (Historic Walled Town of Cuenca)",Cultural:(ii)(v),—,1997,40.07666778564453,2.131666660308838,Spain,NA,https://en.wikipedia.orgNA
"Ivrea, Industrial City of the 20th Century","Ivrea,  Italy45°28′0″N 7°53′0″E﻿ / ﻿45.46667°N 7.88333°E﻿ / 45.46667; 7.88333﻿ (Ivrea)",Cultural:(iv),7005711850000000000♠71.185 (175.90); buffer zone 400.481 (989.61),1997,45.46666717529297,7.883333206176758,Italy,NA,https://en.wikipedia.orgNA
La Lonja de la Seda de Valencia,"Valencia, Province of Valencia, Valencian Community,  Spain39°28′28″N 0°22′42″W﻿ / ﻿39.47444°N 0.37833°W﻿ / 39.47444; -0.37833﻿ (La Lonja de la Seda de Valencia)",Cultural:(i)(iv),—,1997,39.47444534301758,0.37833333015441895,Spain,/wiki/La_Lonja_de_la_Seda_de_Valencia,https://en.wikipedia.org/wiki/La_Lonja_de_la_Seda_de_Valencia
Landscape of the Pico Island Vineyard Culture,"Azores,  Portugal38°30′48″N 28°32′28″W﻿ / ﻿38.51333°N 28.54111°W﻿ / 38.51333; -28.54111﻿ (Landscape of the Pico Island Vineyard Culture)",Cultural:(iii)(v),"7006190000000000000♠190 (470); buffer zone 2,445 (6,040)",1997,38.51333236694336,28.54111099243164,Portugal,/wiki/Landscape_of_the_Pico_Island_Vineyard_Culture,https://en.wikipedia.org/wiki/Landscape_of_the_Pico_Island_Vineyard_Culture
Las Médulas,"Province of León, Castile and León,  Spain42°28′10″N 6°46′15″W﻿ / ﻿42.46944°N 6.77083°W﻿ / 42.46944; -6.77083﻿ (Las Médulas)",Cultural:(i)(ii)(iii)(iv),—,1997,42.469444274902344,6.770833492279053,Spain,/wiki/Las_M%C3%A9dulas,https://en.wikipedia.org/wiki/Las_M%C3%A9dulas
Late Baroque Towns of the Val di Noto (South-Eastern Sicily),"Provinces of Catania, Ragusa and Syracuse, Sicily,  Italy36°53′35.5″N 15°4′8″E﻿ / ﻿36.893194°N 15.06889°E﻿ / 36.893194; 15.06889﻿ (Late Baroque Towns of the Val di Noto (South-Eastern Sicily))",Cultural:(i)(ii)(iv)(v),7006113000000000000♠113 (280); buffer zone 306 (760),1997,36.89319610595703,15.068888664245605,Italy,NA,https://en.wikipedia.orgNA
